flgs,proto,pkts,bytes,dur,mean,stddev,sum,min,max,rate,category
e s,tcp,4,522,41.068771,0.016081,0.022741,0.048242,0.0,0.048242,0.073048,DoS
e s,tcp,6,924,51.285843,0.0,0.0,0.0,0.0,0.0,0.097493,DoS
e g,tcp,9,822,54.36742,0.157254,0.010969,0.471761,0.142494,0.168766,0.147147,DoS
e s,tcp,3,462,36.727039,0.0,0.0,0.0,0.0,0.0,0.054456,DoS
e g,tcp,6,548,27.661074,0.161862,0.000569,0.323725,0.161296,0.162429,0.180759,DoS
e s,tcp,3,368,19.123552,0.01905,0.01905,0.0381,0.0,0.0381,0.104583,DoS
e s,tcp,6,924,48.512699,0.500793,1.001586,2.503966,0.0,2.503966,0.103066,DoS
e s,tcp,7,1078,38.858486,0.0,0.0,0.0,0.0,0.0,0.154406,DoS
e g,tcp,6,548,26.188934,0.169643,0.013109,0.339287,0.156535,0.182752,0.19092,DoS
e s,tcp,3,368,19.056194,0.021814,0.021814,0.043628,0.0,0.043628,0.104953,DoS
e g,tcp,9,822,54.581017,0.154125,0.016051,0.462376,0.132481,0.17087,0.146571,DoS
e s,tcp,3,462,41.817719,0.0,0.0,0.0,0.0,0.0,0.047827,DoS
e s,tcp,6,924,38.281113,0.950611,1.901221,4.753053,0.0,4.753053,0.130613,DoS
e s,tcp,6,924,41.933308,0.0,0.0,0.0,0.0,0.0,0.119237,DoS
e s,tcp,6,924,49.018833,0.936734,1.873468,4.68367,0.0,4.68367,0.102002,DoS
e s,tcp,7,1078,41.349064,0.6078,1.359081,3.646798,0.0,3.646798,0.145106,DoS
e g,tcp,6,548,25.929291,0.146197,0.019424,0.292395,0.126773,0.165622,0.192832,DoS
e s,tcp,5,770,41.843353,1.174402,2.034123,4.697607,0.0,4.697607,0.095595,DoS
e g,tcp,6,548,24.706964,0.132053,0.021727,0.264107,0.110327,0.15378,0.202372,DoS
e g,tcp,6,548,27.02042,0.157695,0.023565,0.31539,0.13413,0.18126,0.185045,DoS
e g,tcp,6,548,26.563589,0.148416,0.003435,0.296833,0.144982,0.151851,0.188228,DoS
e s,tcp,7,1078,40.899487,0.592393,1.32463,3.554356,0.0,3.554356,0.146701,DoS
e s,tcp,6,924,49.391445,0.670341,1.340683,3.351706,0.0,3.351706,0.101232,DoS
e s,tcp,4,616,40.582474,0.0,0.0,0.0,0.0,0.0,0.073924,DoS
e s,tcp,3,368,19.203201,0.019374,0.019374,0.038749,0.0,0.038749,0.104149,DoS
e s,tcp,3,462,39.215485,0.0,0.0,0.0,0.0,0.0,0.051,DoS
e s,tcp,3,368,19.291883,0.0168,0.0168,0.033599,0.0,0.033599,0.103671,DoS
e s,tcp,6,830,23.898947,0.007643,0.015285,0.038213,0.0,0.038213,0.209214,DoS
e g,tcp,6,548,26.037828,0.160459,0.022074,0.320919,0.138386,0.182533,0.192028,DoS
e s,tcp,4,616,43.710117,0.0,0.0,0.0,0.0,0.0,0.068634,DoS
e s,tcp,3,462,44.758846,0.0,0.0,0.0,0.0,0.0,0.044684,DoS
e s,tcp,3,462,43.189144,0.0,0.0,0.0,0.0,0.0,0.046308,DoS
e,tcp,1,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
e s,tcp,4,522,40.698963,0.015436,0.02183,0.046308,0.0,0.046308,0.073712,DoS
e s,tcp,3,462,41.375145,0.0,0.0,0.0,0.0,0.0,0.048338,DoS
e s,tcp,6,924,29.707233,0.0,0.0,0.0,0.0,0.0,0.168309,DoS
e s,tcp,4,522,41.047466,0.013637,0.019285,0.04091,0.0,0.04091,0.073086,DoS
e g,tcp,6,548,28.000101,0.131705,0.014226,0.263409,0.117478,0.145931,0.178571,DoS
e s,tcp,3,462,39.285553,0.0,0.0,0.0,0.0,0.0,0.050909,DoS
e s,tcp,2,308,21.383295,0.0,0.0,0.0,0.0,0.0,0.046765,DoS
e s,tcp,5,770,23.868298,0.0,0.0,0.0,0.0,0.0,0.167586,DoS
e s,tcp,7,1078,38.34259,0.0,0.0,0.0,0.0,0.0,0.156484,DoS
e s,tcp,4,616,33.317696,0.0,0.0,0.0,0.0,0.0,0.090042,DoS
e s,tcp,4,522,39.173538,0.018318,0.025906,0.054954,0.0,0.054954,0.076582,DoS
e s,tcp,3,462,35.674107,0.0,0.0,0.0,0.0,0.0,0.056063,DoS
e s,tcp,4,522,38.108051,0.011829,0.016728,0.035486,0.0,0.035486,0.078724,DoS
e s,tcp,3,462,37.54073,0.0,0.0,0.0,0.0,0.0,0.053275,DoS
e s,tcp,4,522,38.050598,0.012539,0.017732,0.037616,0.0,0.037616,0.078842,DoS
e,tcp,3,274,0.151955,0.151955,0.0,0.151955,0.151955,0.151955,13.161792,DoS
e s,tcp,7,1078,42.468105,0.483967,1.082183,2.903802,0.0,2.903802,0.141282,DoS
e,tcp,3,274,0.141314,0.141314,0.0,0.141314,0.141314,0.141314,14.15288,DoS
e g,tcp,6,548,26.921991,0.162677,0.006504,0.325354,0.156173,0.169181,0.185722,DoS
e s,tcp,4,522,38.814697,0.012603,0.017824,0.03781,0.0,0.03781,0.07729,DoS
e s,tcp,7,1078,38.660122,0.0,0.0,0.0,0.0,0.0,0.155199,DoS
e s,tcp,3,462,38.005451,0.0,0.0,0.0,0.0,0.0,0.052624,DoS
e s,tcp,4,616,43.808075,0.0,0.0,0.0,0.0,0.0,0.068481,DoS
e s,tcp,3,462,35.094849,0.0,0.0,0.0,0.0,0.0,0.056988,DoS
e s,tcp,4,522,36.32922,0.016722,0.023648,0.050166,0.0,0.050166,0.082578,DoS
e g,tcp,6,548,27.038435,0.162081,0.007697,0.324162,0.154384,0.169778,0.184922,DoS
e s,tcp,4,616,33.720181,0.0,0.0,0.0,0.0,0.0,0.088967,DoS
e s,tcp,4,616,42.278126,0.0,0.0,0.0,0.0,0.0,0.070959,DoS
e s,tcp,2,308,19.367405,0.0,0.0,0.0,0.0,0.0,0.051633,DoS
e s,tcp,7,1078,49.731583,0.0,0.0,0.0,0.0,0.0,0.120648,DoS
e,tcp,3,274,0.143782,0.143782,0.0,0.143782,0.143782,0.143782,13.909946,DoS
e g,tcp,9,822,49.993603,0.146555,0.010739,0.439664,0.135597,0.16114,0.16002,DoS
e s,tcp,4,522,41.010078,0.014289,0.020207,0.042866,0.0,0.042866,0.073153,DoS
e s,tcp,6,924,50.04784,0.736987,1.473973,3.684933,0.0,3.684933,0.099904,DoS
e s,tcp,3,462,9.870477,2.483843,2.483843,4.967686,0.0,4.967686,0.202624,DoS
e s,tcp,6,924,50.195107,0.762967,1.525935,3.814837,0.0,3.814837,0.099611,DoS
e s,tcp,7,1078,37.936157,0.0,0.0,0.0,0.0,0.0,0.15816,DoS
e,tcp,3,274,0.154972,0.154972,0.0,0.154972,0.154972,0.154972,12.905557,DoS
e s,tcp,8,1138,38.14204,0.007139,0.017488,0.049976,0.0,0.049976,0.183525,DoS
e s,tcp,6,924,36.6399,0.95119,1.90238,4.75595,0.0,4.75595,0.136463,DoS
e s,tcp,3,462,35.810745,0.0,0.0,0.0,0.0,0.0,0.055849,DoS
e s,tcp,5,770,45.88723,0.0,0.0,0.0,0.0,0.0,0.08717,DoS
e g,tcp,6,548,26.013502,0.128369,0.013091,0.256739,0.115279,0.14146,0.192208,DoS
e s,tcp,7,1078,40.032406,0.567249,1.268408,3.403495,0.0,3.403495,0.149879,DoS
e s,tcp,4,522,37.912292,0.018623,0.026337,0.05587,0.0,0.05587,0.07913,DoS
e s,tcp,4,522,38.014465,0.015128,0.021394,0.045384,0.0,0.045384,0.078917,DoS
e s,tcp,5,770,23.884628,0.0,0.0,0.0,0.0,0.0,0.167472,DoS
e s,tcp,7,1078,39.050869,0.554889,1.24077,3.329336,0.0,3.329336,0.153646,DoS
e s,tcp,8,1138,37.935528,0.004947,0.012117,0.034628,0.0,0.034628,0.184524,DoS
e s,tcp,7,984,39.155945,0.006789,0.015182,0.040737,0.0,0.040737,0.153233,DoS
e s,tcp,4,522,40.734535,0.011511,0.016279,0.034534,0.0,0.034534,0.073648,DoS
e s,tcp,6,924,36.170506,0.951323,1.902647,4.756617,0.0,4.756617,0.138234,DoS
e s,tcp,4,522,41.098362,0.016535,0.023384,0.049606,0.0,0.049606,0.072996,DoS
e s,tcp,4,616,41.202415,0.0,0.0,0.0,0.0,0.0,0.072811,DoS
e g,tcp,6,548,25.451778,0.155212,0.019708,0.310424,0.135504,0.17492,0.19645,DoS
e s,tcp,3,368,19.564386,0.020764,0.020764,0.041528,0.0,0.041528,0.102227,DoS
e s,tcp,4,522,36.374863,0.011078,0.015667,0.033234,0.0,0.033234,0.082475,DoS
e s,tcp,3,368,19.154892,0.025935,0.025935,0.051869,0.0,0.051869,0.104412,DoS
e g,tcp,6,548,25.70834,0.149758,0.002975,0.299516,0.146783,0.152733,0.194489,DoS
e s,tcp,4,522,41.044144,0.015191,0.021484,0.045574,0.0,0.045574,0.073092,DoS
e s,tcp,8,1138,38.030079,0.01926,0.047178,0.134821,0.0,0.134821,0.184065,DoS
e,tcp,3,274,0.146827,0.146827,0.0,0.146827,0.146827,0.146827,13.621473,DoS
e s,tcp,3,368,21.227238,0.08467,0.08467,0.169339,0.0,0.169339,0.094219,DoS
e s,tcp,4,616,39.462589,0.0,0.0,0.0,0.0,0.0,0.076021,DoS
e s,tcp,6,924,37.746605,0.95675,1.9135,4.78375,0.0,4.78375,0.132462,DoS
e s,tcp,5,770,23.989813,0.0,0.0,0.0,0.0,0.0,0.166737,DoS
e s,tcp,3,368,19.317724,0.021096,0.021096,0.042193,0.0,0.042193,0.103532,DoS
e s,tcp,7,1078,36.374569,0.0,0.0,0.0,0.0,0.0,0.16495,DoS
e s,tcp,6,924,29.713619,0.0,0.0,0.0,0.0,0.0,0.168273,DoS
e s,tcp,6,924,39.012684,0.0,0.0,0.0,0.0,0.0,0.128163,DoS
e s,tcp,6,924,29.982969,0.0,0.0,0.0,0.0,0.0,0.166761,DoS
e g,tcp,6,548,27.722755,0.162426,0.004147,0.324851,0.158279,0.166572,0.180357,DoS
e g,tcp,6,548,25.81736,0.149604,0.021817,0.299208,0.127787,0.171421,0.193668,DoS
e g,tcp,6,548,25.420874,0.164726,0.00778,0.329451,0.156945,0.172506,0.196689,DoS
e s,tcp,6,924,28.65279,0.900477,1.800954,4.502385,0.0,4.502385,0.174503,DoS
e s,tcp,6,924,40.570797,0.0,0.0,0.0,0.0,0.0,0.123241,DoS
e s,tcp,6,924,37.17458,0.954446,1.908891,4.772228,0.0,4.772228,0.134501,DoS
e g,tcp,6,548,25.316648,0.127748,0.022315,0.255496,0.105433,0.150063,0.197499,DoS
e s,tcp,4,522,40.776356,0.01575,0.022273,0.047249,0.0,0.047249,0.073572,DoS
e s,tcp,6,830,32.835938,1.04122,1.78957,4.164881,0.0,4.140799,0.152272,DoS
e s,tcp,5,770,47.005238,0.0,0.0,0.0,0.0,0.0,0.085097,DoS
e s,tcp,7,984,51.309765,0.007371,0.016483,0.044228,0.0,0.044228,0.116937,DoS
e g,tcp,6,548,24.83321,0.161465,0.012024,0.322929,0.14944,0.173489,0.201343,DoS
e g,tcp,6,548,25.374559,0.135224,0.004185,0.270447,0.131038,0.139409,0.197048,DoS
e s,tcp,5,770,24.368322,0.0,0.0,0.0,0.0,0.0,0.164148,DoS
e s,tcp,2,308,19.37454,0.0,0.0,0.0,0.0,0.0,0.051614,DoS
e s,tcp,5,770,24.365789,0.0,0.0,0.0,0.0,0.0,0.164165,DoS
e g,tcp,6,548,27.747721,0.176304,0.013467,0.352609,0.162838,0.189771,0.180195,DoS
e s,tcp,6,924,29.725906,0.0,0.0,0.0,0.0,0.0,0.168203,DoS
e s,tcp,3,462,36.00354,0.0,0.0,0.0,0.0,0.0,0.05555,DoS
e s,tcp,4,616,43.778378,0.0,0.0,0.0,0.0,0.0,0.068527,DoS
e s,tcp,4,522,38.673916,0.015506,0.021929,0.046519,0.0,0.046519,0.077572,DoS
e s,tcp,4,616,42.108318,0.0,0.0,0.0,0.0,0.0,0.071245,DoS
e s,tcp,4,522,39.013481,0.016984,0.024019,0.050953,0.0,0.050953,0.076896,DoS
e s,tcp,4,522,39.150501,0.011411,0.016138,0.034233,0.0,0.034233,0.076627,DoS
e s,tcp,6,924,36.928898,0.952613,1.905226,4.763066,0.0,4.763066,0.135395,DoS
e s,tcp,6,924,28.603386,0.899127,1.798253,4.495633,0.0,4.495633,0.174804,DoS
e s,tcp,6,924,36.72298,0.948277,1.896554,4.741386,0.0,4.741386,0.136155,DoS
e s,tcp,8,1138,45.76487,1.599615,2.04472,7.998075,0.0,4.924682,0.152956,DoS
e s,tcp,6,924,29.852549,0.0,0.0,0.0,0.0,0.0,0.16749,DoS
e s,tcp,7,1078,50.137066,0.79851,1.785523,4.791062,0.0,4.791062,0.119672,DoS
e s,tcp,4,616,42.11311,0.0,0.0,0.0,0.0,0.0,0.071237,DoS
e s,tcp,4,616,38.806553,0.0,0.0,0.0,0.0,0.0,0.077307,DoS
e s,tcp,4,522,40.924725,0.015929,0.022527,0.047787,0.0,0.047787,0.073305,DoS
e s,tcp,3,462,26.895422,0.0,0.0,0.0,0.0,0.0,0.074362,DoS
e g,tcp,6,548,25.031754,0.160642,0.010526,0.321284,0.150116,0.171168,0.199746,DoS
e,tcp,3,274,0.148434,0.148434,0.0,0.148434,0.148434,0.148434,13.474002,DoS
e g,tcp,6,548,25.841394,0.146865,0.025332,0.29373,0.121533,0.172197,0.193488,DoS
e s,tcp,7,1078,45.757172,1.597185,2.049297,7.985924,0.0,4.958778,0.131127,DoS
e s,tcp,3,462,11.845863,0.0,0.0,0.0,0.0,0.0,0.168835,DoS
e s,tcp,3,368,21.405758,0.023448,0.023448,0.046895,0.0,0.046895,0.093433,DoS
e s,tcp,4,522,39.498005,0.013434,0.018999,0.040303,0.0,0.040303,0.075953,DoS
e s,tcp,4,522,41.139179,0.016202,0.022913,0.048606,0.0,0.048606,0.072923,DoS
e s,tcp,4,522,40.940998,0.014026,0.019836,0.042079,0.0,0.042079,0.073276,DoS
e s,tcp,4,522,39.734009,0.014444,0.020427,0.043333,0.0,0.043333,0.075502,DoS
e s,tcp,4,522,39.100792,0.012265,0.017345,0.036794,0.0,0.036794,0.076725,DoS
e s,tcp,8,1232,50.343353,0.448931,1.099652,3.142517,0.0,3.142517,0.139045,DoS
e s,tcp,4,522,37.975208,0.018395,0.026014,0.055184,0.0,0.055184,0.078999,DoS
e s,tcp,3,462,9.836869,2.476798,2.476798,4.953596,0.0,4.953596,0.203317,DoS
e g,tcp,6,548,25.345373,0.174266,0.002439,0.348531,0.171827,0.176704,0.197275,DoS
e s,tcp,4,522,25.26409,1.999943,1.999943,3.999886,0.0,3.999886,0.118746,DoS
e s,tcp,4,522,28.357594,0.030178,0.042679,0.090535,0.0,0.090535,0.105792,DoS
e g,tcp,6,548,27.238724,0.171337,0.004046,0.342673,0.167291,0.175382,0.183562,DoS
e s,tcp,3,462,44.746365,0.0,0.0,0.0,0.0,0.0,0.044696,DoS
e g,tcp,9,822,54.809341,0.135066,0.020057,0.405199,0.118115,0.163238,0.145961,DoS
e s,tcp,4,522,44.862183,0.061105,0.086415,0.183314,0.0,0.183314,0.066871,DoS
e g,tcp,9,822,54.42725,0.157089,0.011499,0.471267,0.142944,0.171109,0.146985,DoS
e s,tcp,6,924,45.799381,0.596039,1.192079,2.980197,0.0,2.980197,0.109172,DoS
e g,tcp,6,548,24.541721,0.132747,0.012856,0.265494,0.119891,0.145603,0.203735,DoS
e s,tcp,3,462,44.678421,0.0,0.0,0.0,0.0,0.0,0.044764,DoS
e s,tcp,7,1078,38.807789,0.793877,1.775163,4.763262,0.0,4.763262,0.154608,DoS
e g,tcp,6,548,27.68642,0.167046,0.002417,0.334093,0.16463,0.169463,0.180594,DoS
e g,tcp,6,548,27.844893,0.157237,0.005515,0.314475,0.151723,0.162752,0.179566,DoS
e s,tcp,5,770,24.04949,0.0,0.0,0.0,0.0,0.0,0.166324,DoS
e s,tcp,7,1078,50.710754,0.822493,1.839151,4.93496,0.0,4.93496,0.118318,DoS
e s,tcp,5,770,44.151676,0.0,0.0,0.0,0.0,0.0,0.090597,DoS
e s,tcp,4,616,41.787636,1.566192,2.21493,4.698576,0.0,4.698576,0.071792,DoS
e s,tcp,7,1078,50.318428,0.0,0.0,0.0,0.0,0.0,0.119241,DoS
e s,tcp,4,522,37.819283,0.013829,0.019558,0.041488,0.0,0.041488,0.079325,DoS
e s,tcp,4,616,36.667686,1.378203,1.949074,4.13461,0.0,4.13461,0.081816,DoS
e s,tcp,4,616,43.846924,0.0,0.0,0.0,0.0,0.0,0.06842,DoS
e s,tcp,4,522,39.293804,0.011304,0.015987,0.033913,0.0,0.033913,0.076348,DoS
e g,tcp,6,548,27.287661,0.17908,0.014344,0.358159,0.164736,0.193423,0.183233,DoS
e s,tcp,6,924,49.092487,0.633922,1.267844,3.16961,0.0,3.16961,0.101849,DoS
e g,tcp,6,548,27.650558,0.159714,0.001727,0.319428,0.157987,0.161441,0.180828,DoS
e s,tcp,7,1078,40.770924,0.585029,1.308164,3.510173,0.0,3.510173,0.147164,DoS
e g,tcp,6,548,26.104052,0.149256,0.020902,0.298513,0.128355,0.170158,0.191541,DoS
e g,tcp,9,822,54.511105,0.159081,0.010453,0.477242,0.144354,0.167555,0.146759,DoS
e g,tcp,6,548,25.980068,0.156949,0.000975,0.313897,0.155972,0.157925,0.192455,DoS
e s,tcp,6,924,44.346535,0.936907,1.873814,4.684535,0.0,4.684535,0.112748,DoS
e s,tcp,4,616,50.606918,0.0,0.0,0.0,0.0,0.0,0.05928,DoS
e s,tcp,8,1044,49.315643,0.843023,1.714528,5.058135,0.0,4.663242,0.141943,DoS
e g,tcp,6,548,27.044237,0.160958,0.009255,0.321916,0.151703,0.170213,0.184882,DoS
e s,tcp,4,522,39.080662,0.010521,0.014878,0.031562,0.0,0.031562,0.076764,DoS
e s,tcp,3,462,35.765697,0.0,0.0,0.0,0.0,0.0,0.05592,DoS
e s,tcp,3,462,42.304642,0.0,0.0,0.0,0.0,0.0,0.047276,DoS
e s,tcp,5,770,43.531681,1.165236,2.018248,4.660944,0.0,4.660944,0.091887,DoS
e s,tcp,3,462,35.368259,0.0,0.0,0.0,0.0,0.0,0.056548,DoS
e s,tcp,4,522,41.071075,0.015103,0.021358,0.045308,0.0,0.045308,0.073044,DoS
e s,tcp,6,924,29.739431,0.0,0.0,0.0,0.0,0.0,0.168127,DoS
e s,tcp,3,462,44.811008,0.0,0.0,0.0,0.0,0.0,0.044632,DoS
e s,tcp,5,770,32.712387,1.01016,1.749648,4.04064,0.0,4.04064,0.122278,DoS
e s,tcp,5,770,46.117653,0.0,0.0,0.0,0.0,0.0,0.086735,DoS
e g,tcp,6,548,27.170019,0.14632,0.012797,0.292641,0.133524,0.159117,0.184026,DoS
e s,tcp,4,522,36.509991,0.01604,0.022684,0.048121,0.0,0.048121,0.082169,DoS
e s,tcp,4,616,41.694042,1.565289,2.213653,4.695868,0.0,4.695868,0.071953,DoS
e s,tcp,7,1078,36.556004,0.0,0.0,0.0,0.0,0.0,0.164132,DoS
e,tcp,5,582,38.168251,0.035028,0.026911,0.105084,0.0,0.065429,0.104799,DoS
e s,tcp,4,522,41.093754,0.010254,0.014501,0.030762,0.0,0.030762,0.073004,DoS
e s,tcp,4,522,36.705021,0.011779,0.016658,0.035336,0.0,0.035336,0.081733,DoS
e s,tcp,3,462,11.812596,0.0,0.0,0.0,0.0,0.0,0.169311,DoS
e g,tcp,6,548,25.241846,0.124107,0.029679,0.248214,0.094428,0.153786,0.198084,DoS
e g,tcp,6,548,25.93531,0.127659,0.03151,0.255318,0.096149,0.159169,0.192787,DoS
e s,tcp,7,1078,50.272373,0.0,0.0,0.0,0.0,0.0,0.11935,DoS
e s,tcp,5,582,39.173828,0.031741,0.022459,0.095223,0.0,0.048624,0.102109,DoS
e g,tcp,6,548,27.738993,0.175454,0.017722,0.350908,0.157732,0.193176,0.180252,DoS
e s,tcp,4,522,40.646915,0.009822,0.013891,0.029467,0.0,0.029467,0.073806,DoS
e s,tcp,7,1078,39.606384,0.0,0.0,0.0,0.0,0.0,0.151491,DoS
e g,tcp,6,548,25.219244,0.110151,0.00475,0.220301,0.1054,0.114901,0.198261,DoS
e s,tcp,6,924,51.291546,0.0,0.0,0.0,0.0,0.0,0.097482,DoS
e s,tcp,4,522,39.168915,0.017288,0.024449,0.051864,0.0,0.051864,0.076591,DoS
e g,tcp,6,548,24.237068,0.114623,0.006314,0.229245,0.108308,0.120937,0.206296,DoS
e s,tcp,3,368,19.327288,0.02573,0.02573,0.051461,0.0,0.051461,0.103481,DoS
e g,tcp,6,548,25.929283,0.146186,0.019468,0.292371,0.126718,0.165653,0.192832,DoS
e s,tcp,7,1078,48.28783,0.0,0.0,0.0,0.0,0.0,0.124255,DoS
e s,tcp,2,308,19.374601,0.0,0.0,0.0,0.0,0.0,0.051614,DoS
e g,tcp,6,548,27.687466,0.166647,0.000698,0.333295,0.165951,0.167344,0.180587,DoS
e,tcp,3,274,0.149931,0.149931,0.0,0.149931,0.149931,0.149931,13.33947,DoS
e g,tcp,6,548,27.891104,0.130671,0.011642,0.261341,0.119029,0.142312,0.179269,DoS
e s,tcp,4,522,36.961113,0.015017,0.021238,0.045052,0.0,0.045052,0.081166,DoS
e,tcp,3,274,0.182769,0.182769,0.0,0.182769,0.182769,0.182769,10.942775,DoS
e s,tcp,3,368,19.212646,0.02074,0.02074,0.04148,0.0,0.04148,0.104098,DoS
e s,tcp,4,522,38.077564,0.011734,0.016595,0.035203,0.0,0.035203,0.078787,DoS
e s,tcp,6,924,39.041622,0.951442,1.902884,4.757211,0.0,4.757211,0.128068,DoS
e s,tcp,4,522,39.048199,0.013991,0.019787,0.041974,0.0,0.041974,0.076828,DoS
e s,tcp,3,462,28.442125,0.0,0.0,0.0,0.0,0.0,0.070318,DoS
e s,tcp,4,522,41.458927,0.012907,0.018253,0.038721,0.0,0.038721,0.072361,DoS
e g,tcp,6,548,24.204763,0.098446,0.009883,0.196892,0.088563,0.108329,0.206571,DoS
e s,tcp,4,522,39.329529,0.013848,0.019584,0.041543,0.0,0.041543,0.076279,DoS
e s,tcp,7,1078,40.006199,0.566506,1.266747,3.399039,0.0,3.399039,0.149977,DoS
e s,tcp,6,924,29.698235,0.0,0.0,0.0,0.0,0.0,0.16836,DoS
e g,tcp,6,548,25.666519,0.154053,0.02146,0.308106,0.132593,0.175513,0.194806,DoS
e s,tcp,7,1078,42.390804,0.460174,1.02898,2.761044,0.0,2.761044,0.14154,DoS
e s,tcp,4,522,38.120319,0.014447,0.020432,0.043342,0.0,0.043342,0.078698,DoS
e g,tcp,6,548,27.978352,0.165543,0.010655,0.331086,0.154888,0.176198,0.17871,DoS
e s,tcp,3,368,19.56189,0.02177,0.02177,0.04354,0.0,0.04354,0.10224,DoS
e g,tcp,6,548,24.980513,0.168152,0.023051,0.336305,0.145102,0.191203,0.200156,DoS
e s,tcp,7,984,45.781086,0.611084,1.222168,3.055419,0.0,3.055419,0.131058,DoS
e g,tcp,6,548,27.776701,0.17719,0.014942,0.354381,0.162248,0.192133,0.180007,DoS
e s,tcp,4,522,39.029903,0.015868,0.02244,0.047603,0.0,0.047603,0.076864,DoS
e s,tcp,6,924,39.350506,0.948188,1.896376,4.740939,0.0,4.740939,0.127063,DoS
e s,tcp,6,924,40.721535,0.942744,1.885488,4.713721,0.0,4.713721,0.122785,DoS
e,tcp,3,274,0.180284,0.180284,0.0,0.180284,0.180284,0.180284,11.093608,DoS
e g,tcp,6,548,24.763191,0.145431,0.019844,0.290861,0.125586,0.165275,0.201913,DoS
e g,tcp,6,548,26.073318,0.166369,0.012799,0.332739,0.153571,0.179168,0.191767,DoS
e g,tcp,6,548,25.971573,0.136999,0.009,0.273997,0.127998,0.145999,0.192518,DoS
e g,tcp,6,548,25.915016,0.149935,0.024496,0.299869,0.125438,0.174431,0.192938,DoS
e s,tcp,7,1078,38.306786,0.0,0.0,0.0,0.0,0.0,0.15663,DoS
e s,tcp,2,308,21.293381,0.0,0.0,0.0,0.0,0.0,0.046963,DoS
e g,tcp,6,548,27.692045,0.176408,0.008125,0.352817,0.168284,0.184533,0.180557,DoS
e s,tcp,8,1138,38.727032,0.004431,0.010854,0.031017,0.0,0.031017,0.180752,DoS
e s,tcp,4,522,38.230198,0.013145,0.01859,0.039435,0.0,0.039435,0.078472,DoS
e s,tcp,7,1078,40.940453,0.0,0.0,0.0,0.0,0.0,0.146554,DoS
e s,tcp,7,1078,39.935814,0.0,0.0,0.0,0.0,0.0,0.150241,DoS
e s,tcp,3,462,11.707138,0.0,0.0,0.0,0.0,0.0,0.170836,DoS
e g,tcp,6,548,26.745008,0.152156,0.025927,0.304311,0.126229,0.178082,0.186951,DoS
e s,tcp,4,616,40.232067,1.105223,1.563022,3.31567,0.0,3.31567,0.074567,DoS
e s,tcp,3,462,41.004711,0.0,0.0,0.0,0.0,0.0,0.048775,DoS
e s,tcp,4,616,33.753685,0.0,0.0,0.0,0.0,0.0,0.088879,DoS
e s,tcp,2,308,19.341543,0.0,0.0,0.0,0.0,0.0,0.051702,DoS
e g,tcp,6,548,27.67178,0.170485,0.006993,0.34097,0.163492,0.177478,0.180689,DoS
e s,tcp,2,308,18.121237,0.0,0.0,0.0,0.0,0.0,0.055184,DoS
e s,tcp,3,462,43.256233,0.0,0.0,0.0,0.0,0.0,0.046236,DoS
e g,tcp,6,548,25.817419,0.149649,0.021799,0.299298,0.12785,0.171448,0.193668,DoS
e g,tcp,6,548,25.908131,0.158394,0.004814,0.316788,0.15358,0.163208,0.19299,DoS
e s,tcp,7,1078,36.6409,0.0,0.0,0.0,0.0,0.0,0.163751,DoS
e s,tcp,4,522,38.230316,0.013173,0.018629,0.039519,0.0,0.039519,0.078472,DoS
e s,tcp,8,1232,49.804214,0.468506,1.147601,3.279542,0.0,3.279542,0.14055,DoS
e s,tcp,2,308,19.517845,0.0,0.0,0.0,0.0,0.0,0.051235,DoS
e s,tcp,4,522,39.069996,0.010987,0.015538,0.032961,0.0,0.032961,0.076785,DoS
e g,tcp,6,548,25.936218,0.163056,0.002217,0.326112,0.160839,0.165273,0.192781,DoS
e s,tcp,2,308,18.970854,0.0,0.0,0.0,0.0,0.0,0.052712,DoS
e s,tcp,7,1078,37.204727,0.0,0.0,0.0,0.0,0.0,0.16127,DoS
e s,tcp,4,522,39.106583,0.015056,0.021293,0.045169,0.0,0.045169,0.076713,DoS
e s,tcp,4,522,44.710274,0.056014,0.079216,0.168042,0.0,0.168042,0.067099,DoS
e g,tcp,6,548,26.104078,0.164238,0.005959,0.328477,0.158279,0.170198,0.191541,DoS
e g,tcp,6,548,25.432896,0.157438,0.015353,0.314875,0.142085,0.17279,0.196596,DoS
e s,tcp,4,522,39.180111,0.010011,0.014158,0.030033,0.0,0.030033,0.076569,DoS
e g,tcp,6,548,27.767654,0.141754,0.029252,0.283508,0.112502,0.171006,0.180066,DoS
e s,tcp,3,462,39.103134,0.0,0.0,0.0,0.0,0.0,0.051147,DoS
e s,tcp,6,924,49.40477,0.932968,1.865937,4.664842,0.0,4.664842,0.101205,DoS
e s,tcp,7,1078,50.993603,0.0,0.0,0.0,0.0,0.0,0.117662,DoS
e g,tcp,9,822,50.012608,0.128844,0.010892,0.386533,0.116876,0.143226,0.15996,DoS
e g,tcp,6,548,27.942228,0.167935,0.007802,0.335871,0.160134,0.175737,0.178941,DoS
e g,tcp,6,548,25.12982,0.115442,0.018754,0.230885,0.096688,0.134197,0.198967,DoS
e s,tcp,3,462,27.358286,0.0,0.0,0.0,0.0,0.0,0.073104,DoS
e s,tcp,4,522,39.309486,0.012947,0.01831,0.038841,0.0,0.038841,0.076317,DoS
